Age,Country,Description,Link,Name,Position,Firstname,Lastname
23,Tunisia,"Regarded as a future star right from the outset, the then 22-year-old received his first cap in 2016, and was included in the Tunisia squad that competed at the 2017 CAF Africa Cup of Nations. The rangy midfield man is a quick learner, and Russia 2018 could give him the ideal platform to showcase his ball skills and vision.",https://api.fifa.com/api/v1/picture/players/2018fwc/411655_sq-300_jpg?allowDefaultPicture=true,AHMED KHALIL,Forward,Ahmed,Khalil
20,Tunisia,"Bassem Srarfi is still learning how to master those abilities and make the right decision at the right time, but Nabil Maaloul and club coach Lucien Favre both know how to protect him in order to help his progress. The Carthage Eagles boss first called Srarfi up for crucial 2018 FIFA World Cup qualifiers against Congo DR and Guinea, before giving him time on the pitch in Tunisia's warm-up games for Russia 2018.",https://api.fifa.com/api/v1/picture/players/2018fwc/407144_sq-300_jpg?allowDefaultPicture=true,BASSEM SRARFI,Forward,Bassem,Srarfi
31,Tunisia,"An international since 2010, Saber Khalifa brings brings plenty of know-how to the Eagles of Carthage front line, expertise he has picked up with Tunisia’s biggest clubs and with French outfits Evian-Thonon-Gaillard and Marseille. His power and sense of positioning in the striker’s role make him a useful addition to coach Nabil Maaloul’s final list.",https://api.fifa.com/api/v1/picture/players/2018fwc/329718_sq-300_jpg?allowDefaultPicture=true,SABER KHALIFA,Forward,Saber,Khalifa
24,Tunisia,"Ghaylen Chaaleli certainly merits his place in Tunisia's Russia 2018 squad, having played a major role in his country's qualification – despite only making his debut last year. The box-to-box player contested the Carthage Eagles' last four qualifiers and scored the winning goal in the 2-1 victory against Congo DR that all but secured their ticket to Russia.",https://api.fifa.com/api/v1/picture/players/2018fwc/407141_sq-300_jpg?allowDefaultPicture=true,GHAYLEN CHAALELI,Forward,Ghaylen,Chaaleli
25,Tunisia,"Former Tunisia coach Henryk Kasperczak handed Naim Sliti his first cap. In that memorable debut, against Djibouti, Sliti found the back of the net and set up one of his team-mates for another goal, sending out a signal that he was a player to be counted on. And since taking over at the helm, Nabil Maaloul has continued to call up the 25-year-old regularly.",https://api.fifa.com/api/v1/picture/players/2018fwc/402235_sq-300_jpg?allowDefaultPicture=true,NAIM SLITI,Forward,Naim,Sliti
32,Uruguay,"A focused, reliable player who dominates the penalty area, he won acclaim during South Africa 2010, setting a new record for longest unbeaten goalkeeper and pulling off crucial saves in the penalty shoot-out that followed the quarter-final against Ghana. He then played a key role in Uruguay’s 2011 Copa America triumph, cementing his first-choice status.",https://api.fifa.com/api/v1/picture/players/2018fwc/229498_sq-300_jpg?allowDefaultPicture=true,FERNANDO MUSLERA,Goalkeeper,Fernando,Muslera
29,Uruguay,"Martin Campana has fulfilled the role of third-choice goalkeeper throughout the Russia 2018 qualifying campaign, and although he did not play in any games, he was an ever-present on Oscar Tabarez’s squad lists. The two know each other well from Uruguay’s 2012 Olympic Football Tournament adventure in London, where the shot-stopper played in three matches under the long-serving tactician.",https://api.fifa.com/api/v1/picture/players/2018fwc/312993_sq-300_jpg?allowDefaultPicture=true,MARTIN CAMPANA,Goalkeeper,Martin,Campana
35,Uruguay,"Oscar Tabarez handed Martin Silva his first Uruguay cap back in 2009, and he has frequently included him in squads ever since. An outstanding ’keeper in his own right, the Vasco da Gama No1 is renowned for his no-nonsense style, good positional sense, commanding voice, and knack for saving penalties.",https://api.fifa.com/api/v1/picture/players/2018fwc/175629_sq-300_jpg?allowDefaultPicture=true,MARTIN SILVA,Goalkeeper,Martin,Silva
23,Uruguay,"When erstwhile captain Diego Lugano got injured in Uruguay’s opening match of the 2014 FIFA World Cup™, Oscar Tabarez brought in a promising youngster, Jose Maria Gimenez, to partner Diego Godin in central defence, and it was an opportunity that the then 19-year-old firmly grasped.",https://api.fifa.com/api/v1/picture/players/2018fwc/368655_sq-300_jpg?allowDefaultPicture=true,JOSE GIMENEZ,Defender,Jose,Gimenez
32,Uruguay,"A model of consistency with a strong, influential personality, Diego Godin is one of Uruguay’s most loyal and inspirational servants. A veteran of the memorable 2010 FIFA World Cup™ campaign, the highly respected centre-back never shirks a tackle, boasts a tremendous aerial game, and is a leader both on the field, where he has captained Oscar Tabarez’s side since Brazil 2014, and off the pitch.",https://api.fifa.com/api/v1/picture/players/2018fwc/229499_sq-300_jpg?allowDefaultPicture=true,DIEGO GODIN,Defender,Diego,Godin
25,Uruguay,"Guillermo Varela was initially called up by Oscar Tabarez for a pair of FIFA World Cup qualifiers in March 2016, but he did not end up playing. The 25-year-old defender eventually made his full debut in a friendly with Poland in November 2017, and after starting two subsequent warm-up matches, he clinched his place in Uruguay’s Russia 2018 squad.",https://api.fifa.com/api/v1/picture/players/2018fwc/368660_sq-300_jpg?allowDefaultPicture=true,GUILLERMO VARELA,Defender,Guillermo,Varela
24,Uruguay,"Tabarez has kept tabs on the Salto native since his time in the Uruguayan youth sides that reached the finals of both the FIFA U-17 and U-20 World Cups. He brought him into the fold towards the end of the qualifying campaign for Brazil 2014, but did not include him in his final squad. Since then, Silva has received regular call-ups to _Los Charruas._",https://api.fifa.com/api/v1/picture/players/2018fwc/332883_sq-300_jpg?allowDefaultPicture=true,GASTON SILVA,Defender,Gaston,Silva
34,Uruguay,"Maximiliano Pereira has earned more caps – principally during Tabarez’s reign – than any other footballer in the history of _La Celeste_. Despite his advancing years, the veteran right-back, who started his career in midfield, is still capable of lung-busting runs down the flank, even if he sometimes has to settle for a place on the bench these days.",https://api.fifa.com/api/v1/picture/players/2018fwc/286481_sq-300_jpg?allowDefaultPicture=true,MAXIMILIANO PEREIRA,Defender,Maximiliano,Pereira
27,Uruguay,"Sebastian Coates was first called into the national squad for the intercontinental playoff for the 2010 FIFA World Cup, but he remained on the bench and did not travel to South Africa. He finally made his debut at the 2011 Copa America, lifting the trophy and picking up the Young Player of the Tournament award, and later appeared at the 2012 Men’s Olympic Football Tournament and at Brazil 2014.",https://api.fifa.com/api/v1/picture/players/2018fwc/305382_sq-300_jpg?allowDefaultPicture=true,SEBASTIAN COATES,Defender,Sebastian,Coates
31,Uruguay,"Martin Caceres rose to prominence as a technically proficient centre-back with an excellent aerial game, but is also more than capable of operating at full-back, where he has played frequently during Oscar Tabarez’s tenure – mainly on the left, but also on the right. He made eight appearances – in the first four and last four games – on the road to Russia, all from the start, and scored three important goals.",https://api.fifa.com/api/v1/picture/players/2018fwc/267829_sq-300_jpg?allowDefaultPicture=true,MARTIN CACERES,Defender,Martin,Caceres
33,Uruguay,"In total, the midfield man started 14 qualifiers, finding the net once and setting up his team-mates for no fewer than seven goals, sometimes via set pieces, the accurate delivery of which is yet another string to his bow. And although he was a substitute in the last four qualifying matches, it is likely that the experienced 33-year-old will still have an important role to play in Russia.",https://api.fifa.com/api/v1/picture/players/2018fwc/392673_sq-300_jpg?allowDefaultPicture=true,CARLOS SANCHEZ,Midfielder,Carlos,Sanchez
20,Uruguay,"Rodrigo Bentancur has gone from making his debut for Boca Juniors to playing for Italian giants Juventus in the space of two seasons, and was part of the successful Uruguayan U-20 side that claimed the South American Youth Championship and finished fourth at the FIFA U-20 World Cup in 2017.",https://api.fifa.com/api/v1/picture/players/2018fwc/386538_sq-300_jpg?allowDefaultPicture=true,RODRIGO BENTANCUR,Midfielder,Rodrigo,Bentancur
32,Uruguay,"In early 2017, Cristian Rodriguez returned to Penarol, where he began his career. His motives in doing so were twofold: to enjoy more playing time and increase his chances of returning to the national team. The move has worked out well. Now 32, Rodriguez is having one of the best spells of his career, prompting Oscar Tabarez to draft him into a rejuvenated _Celeste_ midfield.",https://api.fifa.com/api/v1/picture/players/2018fwc/216567_sq-300_jpg?allowDefaultPicture=true,CRISTIAN RODRIGUEZ,Midfielder,Cristian,Rodriguez
22,Uruguay,"After taking part in the early stages of the Russia 2018 qualifiers, the tireless right-sided midfielder, who enjoys making late runs into the box, then had to wait for nearly a year and a half to be named in a squad again. Nandez’s transfer to Boca Juniors, where he has excelled, triggered an international recall; he played in three of the last four qualifiers, only missing out on the final match through suspension.",https://api.fifa.com/api/v1/picture/players/2018fwc/386284_sq-300_jpg?allowDefaultPicture=true,NAHITAN NANDEZ,Midfielder,Nahitan,Nandez
22,Uruguay,"Unlike the other youngsters in the Uruguay squad, Lucas Torreira had only a brief youth international career and completed his footballing education outside the country. Torreira’s form with Sampdoria prompted Tabarez to keep a close eye on him and he earned his place at the 2018 FIFA World Cup Russia™ thanks to his tactical discipline, which, added to his tireless work rate, gives _El_ _Maestro _yet more midfield options to ponder.",https://api.fifa.com/api/v1/picture/players/2018fwc/371670_sq-300_jpg?allowDefaultPicture=true,LUCAS TORREIRA,Midfielder,Lucas,Torreira
26,Uruguay,"Matias Vecino was one of the revelations of Uruguay’s 2018 FIFA World Cup qualifying campaign, during which he played in 12 out of 18 possible matches. Oscar Tabarez handed him his full debut against Brazil in March 2016, and his performance in midfield was so impressive that within a few matches he had sealed a place in the team for the foreseeable future.",https://api.fifa.com/api/v1/picture/players/2018fwc/337196_sq-300_jpg?allowDefaultPicture=true,MATIAS VECINO,Midfielder,Matias,Vecino
25,Uruguay,"The athletic Montevideo native was first called up by Oscar Tabarez in March 2016, although he did not make his Uruguay debut until October of that year. Since then, he has been frequently included in national squads, but he was only used twice during the Russia 2018 qualifying campaign, both times as a substitute. However, following Laxalt’s solid performances at left-back at the China Cup in March, Tabarez decided to bring him to Russia to provide cover in that key position.",https://api.fifa.com/api/v1/picture/players/2018fwc/368657_sq-300_jpg?allowDefaultPicture=true,DIEGO LAXALT,Midfielder,Diego,Laxalt
31,Uruguay,"Oscar Tabarez gave Luis Suarez his first senior Celeste start in 2007, since when his place in the side has been undisputed. A key contributor to Uruguay’s 2011 Copa America triumph, Suarez was also central to their fourth place at South Africa 2010. El Pistolero heads to Russia having become the first Uruguayan to score 50 goals for the national team.",https://api.fifa.com/api/v1/picture/players/2018fwc/270775_sq-300_jpg?allowDefaultPicture=true,LUIS SUAREZ,Forward,Luis,Suarez
24,Uruguay,"Giorgian De Arrascaeta was included in a number of squads during the Russia 2018 qualifying process, although he initially remained on the bench. However, his excellent form at club level with Cruzeiro saw him start Uruguay’s final match against Bolivia, and his strong performances in the warm-up matches that followed sealed his place in the final squad.",https://api.fifa.com/api/v1/picture/players/2018fwc/368652_sq-300_jpg?allowDefaultPicture=true,GIORGIAN DE ARRASCAETA,Forward,Giorgian,Dearrascaeta
31,Uruguay,"It was Tabarez who handed Cristhian Stuani his first cap in 2012 and made him a surprise inclusion in the squad for Brazil 2014, where the player even started in Uruguay’s opening match, in midfield. Physically strong, Stuani started out as a target man but has gradually reinvented himself during the course of his club career in Spain. El Maestro thinks highly of him and called him up for every match in the Russia 2018 qualifying competition.",https://api.fifa.com/api/v1/picture/players/2018fwc/229506_sq-300_jpg?allowDefaultPicture=true,CRISTHIAN STUANI,Forward,Cristhian,Stuani
21,Uruguay,"Maximiliano Gomez is an up-and-coming target man who was first called up by Oscar Tabarez for the final two qualifiers for the 2018 FIFA World Cup Russia™. Though he did not play on those occasions, the forward went on to make his Uruguay debut in a subsequent friendly and then came off the bench in the three following matches, doing enough to convince _El_ _Maestro_ to give him a place in his Russia 2018 squad.",https://api.fifa.com/api/v1/picture/players/2018fwc/407384_sq-300_jpg?allowDefaultPicture=true,MAXIMILIANO GOMEZ,Forward,Maximiliano,Gomez
28,Uruguay,"Though he saw only 13 minutes of action in the Russia 2018 qualifiers, Jonathan Urretaviscaya was far from an unknown quantity for _El_ _Maestro_, who had called on his services for both the FIFA U-20 World Cup Egypt 2009 and the Men’s Olympic Football Tournament London 2012.",https://api.fifa.com/api/v1/picture/players/2018fwc/305384_sq-300_jpg?allowDefaultPicture=true,JONATHAN URRETAVISCAYA,Forward,Jonathan,Urretaviscaya
